date_period,orig_country,lang_family,lang_branch,orig_lang,dest_continent,dest_country,num_results
3/1/07,mx,Indo-European,Romance,es,S_AMERICA,Peru,36800
3/1/07,mx,Indo-European,Romance,es,N_AMERICA,Puerto Rico,7030
3/1/07,mx,Indo-European,Romance,es,S_AMERICA,Paraguay,17600
3/1/07,mx,Indo-European,Romance,es,N_AMERICA,El Salvador,27200
3/1/07,mx,Indo-European,Romance,es,S_AMERICA,Uruguay,42000
3/1/07,mx,Indo-European,Romance,es,S_AMERICA,Venezuela,56200
3/1/07,mx,Indo-European,Romance,es,EUROPE,Albania,571
3/1/07,mx,Indo-European,Romance,es,EUROPE,Armenia,946
3/1/07,mx,Indo-European,Romance,es,EUROPE,Austria,5740
3/1/07,mx,Indo-European,Romance,es,EUROPE,Azerbaijan,69
3/1/07,mx,Indo-European,Romance,es,EUROPE,Belgium,5810
3/1/07,mx,Indo-European,Romance,es,EUROPE,Bulgaria,2210
3/1/07,mx,Indo-European,Romance,es,EUROPE,Bosnia and Herzegovina,193
3/1/07,mx,Indo-European,Romance,es,EUROPE,Belarus,1130
3/1/07,mx,Indo-European,Romance,es,EUROPE,Switzerland,11400
3/1/07,mx,Indo-European,Romance,es,EUROPE,Czech Republic,4410
3/1/07,mx,Indo-European,Romance,es,EUROPE,Germany,30200
3/1/07,mx,Indo-European,Romance,es,EUROPE,Denmark,4290
3/1/07,mx,Indo-European,Romance,es,EUROPE,Spain,130000
3/1/07,mx,Indo-European,Romance,es,EUROPE,Estonia,1140
3/1/07,mx,Indo-European,Romance,es,EUROPE,Finland,3410
3/1/07,mx,Indo-European,Romance,es,EUROPE,France,42600
3/1/07,mx,Indo-European,Romance,es,EUROPE,United Kingdom,15500
3/1/07,mx,Indo-European,Romance,es,EUROPE,Georgia,2310
3/1/07,mx,Indo-European,Romance,es,EUROPE,Greece,5460
3/1/07,mx,Indo-European,Romance,es,N_AMERICA,Greenland,172
3/1/07,mx,Indo-European,Romance,es,EUROPE,Croatia,2430
3/1/07,mx,Indo-European,Romance,es,EUROPE,Hungary,2920
3/1/07,mx,Indo-European,Romance,es,EUROPE,Ireland,5590
3/1/07,mx,Indo-European,Romance,es,EUROPE,Italy,27400
3/1/07,mx,Indo-European,Romance,es,ASIA,Kazakhstan,178
3/1/07,mx,Indo-European,Romance,es,ASIA,Kyrgyzstan,71
3/1/07,mx,Indo-European,Romance,es,EUROPE,Lithuania,1360
3/1/07,mx,Indo-European,Romance,es,EUROPE,Macedonia,562
3/1/07,mx,Indo-European,Romance,es,EUROPE,Netherlands,3290
3/1/07,mx,Indo-European,Romance,es,EUROPE,Norway,4240
3/1/07,mx,Indo-European,Romance,es,EUROPE,Poland,6900
3/1/07,mx,Indo-European,Romance,es,EUROPE,Portugal,13200
3/1/07,mx,Indo-European,Romance,es,EUROPE,Romania,3350
3/1/07,mx,Indo-European,Romance,es,EUROPE,Russia,19100
3/1/07,mx,Indo-European,Romance,es,EUROPE,Serbia,4090
3/1/07,mx,Indo-European,Romance,es,EUROPE,Slovakia,1210
3/1/07,mx,Indo-European,Romance,es,EUROPE,Slovenia,1380
3/1/07,mx,Indo-European,Romance,es,EUROPE,Sweden,5790
3/1/07,mx,Indo-European,Romance,es,ASIA,Tajikistan,88
3/1/07,mx,Indo-European,Romance,es,ASIA,Turkmenistan,83
3/1/07,mx,Indo-European,Romance,es,ASIA,Turkey,7140
3/1/07,mx,Indo-European,Romance,es,EUROPE,Ukraine,2640
3/1/07,mx,Indo-European,Romance,es,ASIA,Uzbekistan,176
3/1/07,mx,Indo-European,Romance,es,OCEANIA,Australia,13400
3/1/07,mx,Indo-European,Romance,es,ASIA,China,34200
3/1/07,mx,Indo-European,Romance,es,ASIA,Hong Kong,3410
3/1/07,mx,Indo-European,Romance,es,ASIA,Indonesia,4240
3/1/07,mx,Indo-European,Romance,es,ASIA,Japan,22700
3/1/07,mx,Indo-European,Romance,es,ASIA,Cambodia,798
3/1/07,mx,Indo-European,Romance,es,ASIA,South Korea,6190
3/1/07,mx,Indo-European,Romance,es,ASIA,Laos,182
3/1/07,mx,Indo-European,Romance,es,ASIA,Macau,786
3/1/07,mx,Indo-European,Romance,es,ASIA,Myanmar,1250
3/1/07,mx,Indo-European,Romance,es,ASIA,Mongolia,168
3/1/07,mx,Indo-European,Romance,es,ASIA,Malaysia,2320
3/1/07,mx,Indo-European,Romance,es,OCEANIA,New Zealand,124
3/1/07,mx,Indo-European,Romance,es,ASIA,Philippines,2250
3/1/07,mx,Indo-European,Romance,es,OCEANIA,Papua New Guinea,112
3/1/07,mx,Indo-European,Romance,es,ASIA,North Korea,3820
3/1/07,mx,Indo-European,Romance,es,ASIA,Singapore,2600
3/1/07,mx,Indo-European,Romance,es,ASIA,Thailand,2480
3/1/07,mx,Indo-European,Romance,es,ASIA,Vietnam,3380
3/1/07,mx,Indo-European,Romance,es,ASIA,Taiwan,1070
3/1/07,mx,Indo-European,Romance,es,S_AMERICA,French Guiana,63
3/1/07,mx,Indo-European,Romance,es,AFRICA,South Sudan,210
4/1/07,mx,Indo-European,Romance,es,AFRICA,Angola,1030
4/1/07,mx,Indo-European,Romance,es,AFRICA,Burundi,135
4/1/07,mx,Indo-European,Romance,es,AFRICA,Benin,69
4/1/07,mx,Indo-European,Romance,es,AFRICA,Burkina Faso,144
4/1/07,mx,Indo-European,Romance,es,AFRICA,Botswana,68
4/1/07,mx,Indo-European,Romance,es,AFRICA,Central African Republic,116
4/1/07,mx,Indo-European,Romance,es,AFRICA,Cote d'Ivoire,707
4/1/07,mx,Indo-European,Romance,es,AFRICA,Cameroon,723
4/1/07,mx,Indo-European,Romance,es,AFRICA,Republic of the Congo,493
4/1/07,mx,Indo-European,Romance,es,AFRICA,Eritrea,151
4/1/07,mx,Indo-European,Romance,es,AFRICA,Ethiopia,1230
4/1/07,mx,Indo-European,Romance,es,AFRICA,Gabon,96
4/1/07,mx,Indo-European,Romance,es,AFRICA,Ghana,1070
4/1/07,mx,Indo-European,Romance,es,AFRICA,Guinea,1250
4/1/07,mx,Indo-European,Romance,es,AFRICA,Gambia,207
4/1/07,mx,Indo-European,Romance,es,AFRICA,Guinea-Bissau,143
4/1/07,mx,Indo-European,Romance,es,AFRICA,Kenya,224
4/1/07,mx,Indo-European,Romance,es,AFRICA,Liberia,802
4/1/07,mx,Indo-European,Romance,es,AFRICA,Lesotho,62
4/1/07,mx,Indo-European,Romance,es,AFRICA,Madagascar,140
4/1/07,mx,Indo-European,Romance,es,AFRICA,Mali,697
4/1/07,mx,Indo-European,Romance,es,AFRICA,Mozambique,536
4/1/07,mx,Indo-European,Romance,es,AFRICA,Mauritania,1070
4/1/07,mx,Indo-European,Romance,es,AFRICA,Mauritius,14700
4/1/07,mx,Indo-European,Romance,es,AFRICA,Malawi,123
4/1/07,mx,Indo-European,Romance,es,AFRICA,Namibia,790
4/1/07,mx,Indo-European,Romance,es,AFRICA,Niger,241
4/1/07,mx,Indo-European,Romance,es,AFRICA,Nigeria,2660
4/1/07,mx,Indo-European,Romance,es,AFRICA,Rwanda,233
4/1/07,mx,Indo-European,Romance,es,AFRICA,Sudan,2400
4/1/07,mx,Indo-European,Romance,es,AFRICA,Senegal,1330
4/1/07,mx,Indo-European,Romance,es,AFRICA,Sierra Leone,560
4/1/07,mx,Indo-European,Romance,es,AFRICA,Somalia,1480
4/1/07,mx,Indo-European,Romance,es,AFRICA,Chad,1960
4/1/07,mx,Indo-European,Romance,es,AFRICA,Togo,136
4/1/07,mx,Indo-European,Romance,es,AFRICA,Tanzania,631
4/1/07,mx,Indo-European,Romance,es,AFRICA,Uganda,691
4/1/07,mx,Indo-European,Romance,es,AFRICA,South Africa,8550
4/1/07,mx,Indo-European,Romance,es,AFRICA,Democratic Republic of the Congo,512
4/1/07,mx,Indo-European,Romance,es,AFRICA,Zambia,501
4/1/07,mx,Indo-European,Romance,es,AFRICA,Zimbabwe,205
4/1/07,mx,Indo-European,Romance,es,ASIA,Afghanistan,10500
4/1/07,mx,Indo-European,Romance,es,ASIA,Bangladesh,1020
4/1/07,mx,Indo-European,Romance,es,ASIA,Bhutan,33
4/1/07,mx,Indo-European,Romance,es,ASIA,India,11200
4/1/07,mx,Indo-European,Romance,es,ASIA,Sri Lanka,752
4/1/07,mx,Indo-European,Romance,es,ASIA,Nepal,707
4/1/07,mx,Indo-European,Romance,es,ASIA,Pakistan,6110
4/1/07,mx,Indo-European,Romance,es,N_AMERICA,Canada,17600
4/1/07,mx,Indo-European,Romance,es,N_AMERICA,United States,47275
4/1/07,mx,Indo-European,Romance,es,ASIA,United Arab Emirates,1300
4/1/07,mx,Indo-European,Romance,es,AFRICA,Algeria,2700
4/1/07,mx,Indo-European,Romance,es,AFRICA,Egypt,4930
4/1/07,mx,Indo-European,Romance,es,ASIA,Iran,23100
4/1/07,mx,Indo-European,Romance,es,ASIA,Iraq,25100
4/1/07,mx,Indo-European,Romance,es,ASIA,Israel,16900
4/1/07,mx,Indo-European,Romance,es,ASIA,Jordan,2390
4/1/07,mx,Indo-European,Romance,es,ASIA,Kuwait,1110
4/1/07,mx,Indo-European,Romance,es,ASIA,Lebanon,4980
4/1/07,mx,Indo-European,Romance,es,AFRICA,Libya,1880
4/1/07,mx,Indo-European,Romance,es,AFRICA,Morocco,4900
4/1/07,mx,Indo-European,Romance,es,ASIA,Oman,208
4/1/07,mx,Indo-European,Romance,es,ASIA,Qatar,2180
4/1/07,mx,Indo-European,Romance,es,ASIA,Saudi Arabia,2210
4/1/07,mx,Indo-European,Romance,es,ASIA,Syria,4030
4/1/07,mx,Indo-European,Romance,es,AFRICA,Tunisia,1270
4/1/07,mx,Indo-European,Romance,es,ASIA,West Bank,3833
4/1/07,mx,Indo-European,Romance,es,ASIA,Yemen,731
4/1/07,mx,Indo-European,Romance,es,S_AMERICA,Argentina,90300
4/1/07,mx,Indo-European,Romance,es,S_AMERICA,Bolivia,31600
4/1/07,mx,Indo-European,Romance,es,S_AMERICA,Brazil,54900
4/1/07,mx,Indo-European,Romance,es,S_AMERICA,Chile,47400
4/1/07,mx,Indo-European,Romance,es,S_AMERICA,Colombia,46000
4/1/07,mx,Indo-European,Romance,es,N_AMERICA,Costa Rica,13200
4/1/07,mx,Indo-European,Romance,es,N_AMERICA,Cuba,24900
4/1/07,mx,Indo-European,Romance,es,N_AMERICA,Dominican Republic,14400
4/1/07,mx,Indo-European,Romance,es,S_AMERICA,Ecuador,40600
4/1/07,mx,Indo-European,Romance,es,N_AMERICA,Guatemala,13700
4/1/07,mx,Indo-European,Romance,es,N_AMERICA,Honduras,9450
4/1/07,mx,Indo-European,Romance,es,N_AMERICA,Haiti,4850
4/1/07,mx,Indo-European,Romance,es,N_AMERICA,Jamaica,2620
4/1/07,mx,Indo-European,Romance,es,N_AMERICA,Mexico,84600
4/1/07,mx,Indo-European,Romance,es,N_AMERICA,Nicaragua,15800
4/1/07,mx,Indo-European,Romance,es,N_AMERICA,Panama,31500
4/1/07,mx,Indo-European,Romance,es,S_AMERICA,Peru,36800
4/1/07,mx,Indo-European,Romance,es,N_AMERICA,Puerto Rico,7030
4/1/07,mx,Indo-European,Romance,es,S_AMERICA,Paraguay,17600
4/1/07,mx,Indo-European,Romance,es,N_AMERICA,El Salvador,27200
4/1/07,mx,Indo-European,Romance,es,S_AMERICA,Uruguay,42000
4/1/07,mx,Indo-European,Romance,es,S_AMERICA,Venezuela,56200
4/1/07,mx,Indo-European,Romance,es,EUROPE,Albania,571
4/1/07,mx,Indo-European,Romance,es,EUROPE,Armenia,946
4/1/07,mx,Indo-European,Romance,es,EUROPE,Austria,5740
4/1/07,mx,Indo-European,Romance,es,EUROPE,Azerbaijan,69
4/1/07,mx,Indo-European,Romance,es,EUROPE,Belgium,5810
4/1/07,mx,Indo-European,Romance,es,EUROPE,Bulgaria,2210
4/1/07,mx,Indo-European,Romance,es,EUROPE,Bosnia and Herzegovina,193
4/1/07,mx,Indo-European,Romance,es,EUROPE,Belarus,1130
4/1/07,mx,Indo-European,Romance,es,EUROPE,Switzerland,11400
4/1/07,mx,Indo-European,Romance,es,EUROPE,Czech Republic,4410
4/1/07,mx,Indo-European,Romance,es,EUROPE,Germany,30200
4/1/07,mx,Indo-European,Romance,es,EUROPE,Denmark,4290
4/1/07,mx,Indo-European,Romance,es,EUROPE,Spain,130000
4/1/07,mx,Indo-European,Romance,es,EUROPE,Estonia,1140
4/1/07,mx,Indo-European,Romance,es,EUROPE,Finland,3410
4/1/07,mx,Indo-European,Romance,es,EUROPE,France,42600
4/1/07,mx,Indo-European,Romance,es,EUROPE,United Kingdom,15500
4/1/07,mx,Indo-European,Romance,es,EUROPE,Georgia,2310
4/1/07,mx,Indo-European,Romance,es,EUROPE,Greece,5460
4/1/07,mx,Indo-European,Romance,es,N_AMERICA,Greenland,172
4/1/07,mx,Indo-European,Romance,es,EUROPE,Croatia,2430
4/1/07,mx,Indo-European,Romance,es,EUROPE,Hungary,2920
4/1/07,mx,Indo-European,Romance,es,EUROPE,Ireland,5590
4/1/07,mx,Indo-European,Romance,es,EUROPE,Italy,27400
4/1/07,mx,Indo-European,Romance,es,ASIA,Kazakhstan,178
4/1/07,mx,Indo-European,Romance,es,ASIA,Kyrgyzstan,71
4/1/07,mx,Indo-European,Romance,es,EUROPE,Lithuania,1360
4/1/07,mx,Indo-European,Romance,es,EUROPE,Macedonia,562
4/1/07,mx,Indo-European,Romance,es,EUROPE,Netherlands,3290
4/1/07,mx,Indo-European,Romance,es,EUROPE,Norway,4240
4/1/07,mx,Indo-European,Romance,es,EUROPE,Poland,6920
4/1/07,mx,Indo-European,Romance,es,EUROPE,Portugal,13200
4/1/07,mx,Indo-European,Romance,es,EUROPE,Romania,3350
4/1/07,mx,Indo-European,Romance,es,EUROPE,Russia,19100
4/1/07,mx,Indo-European,Romance,es,EUROPE,Serbia,4090
4/1/07,mx,Indo-European,Romance,es,EUROPE,Slovakia,1210
4/1/07,mx,Indo-European,Romance,es,EUROPE,Slovenia,1380
4/1/07,mx,Indo-European,Romance,es,EUROPE,Sweden,5790
4/1/07,mx,Indo-European,Romance,es,ASIA,Tajikistan,88
4/1/07,mx,Indo-European,Romance,es,ASIA,Turkmenistan,83
4/1/07,mx,Indo-European,Romance,es,ASIA,Turkey,7140
4/1/07,mx,Indo-European,Romance,es,EUROPE,Ukraine,2640
4/1/07,mx,Indo-European,Romance,es,ASIA,Uzbekistan,176
4/1/07,mx,Indo-European,Romance,es,OCEANIA,Australia,13400
4/1/07,mx,Indo-European,Romance,es,ASIA,China,34200
4/1/07,mx,Indo-European,Romance,es,ASIA,Hong Kong,3410
4/1/07,mx,Indo-European,Romance,es,ASIA,Indonesia,4240
4/1/07,mx,Indo-European,Romance,es,ASIA,Japan,22700
4/1/07,mx,Indo-European,Romance,es,ASIA,Cambodia,798
4/1/07,mx,Indo-European,Romance,es,ASIA,South Korea,6190
4/1/07,mx,Indo-European,Romance,es,ASIA,Laos,182
4/1/07,mx,Indo-European,Romance,es,ASIA,Macau,786
4/1/07,mx,Indo-European,Romance,es,ASIA,Myanmar,1250
4/1/07,mx,Indo-European,Romance,es,ASIA,Mongolia,168
4/1/07,mx,Indo-European,Romance,es,ASIA,Malaysia,2320
4/1/07,mx,Indo-European,Romance,es,OCEANIA,New Zealand,124
4/1/07,mx,Indo-European,Romance,es,ASIA,Philippines,2250
4/1/07,mx,Indo-European,Romance,es,OCEANIA,Papua New Guinea,112
4/1/07,mx,Indo-European,Romance,es,ASIA,North Korea,3820
4/1/07,mx,Indo-European,Romance,es,ASIA,Singapore,2600
4/1/07,mx,Indo-European,Romance,es,ASIA,Thailand,2480
4/1/07,mx,Indo-European,Romance,es,ASIA,Vietnam,3380
4/1/07,mx,Indo-European,Romance,es,ASIA,Taiwan,1070
4/1/07,mx,Indo-European,Romance,es,S_AMERICA,French Guiana,63
4/1/07,mx,Indo-European,Romance,es,AFRICA,South Sudan,210
5/1/07,mx,Indo-European,Romance,es,AFRICA,Angola,1030
5/1/07,mx,Indo-European,Romance,es,AFRICA,Burundi,135
5/1/07,mx,Indo-European,Romance,es,AFRICA,Benin,69
5/1/07,mx,Indo-European,Romance,es,AFRICA,Burkina Faso,144
5/1/07,mx,Indo-European,Romance,es,AFRICA,Botswana,68
5/1/07,mx,Indo-European,Romance,es,AFRICA,Central African Republic,116
5/1/07,mx,Indo-European,Romance,es,AFRICA,Cote d'Ivoire,707
5/1/07,mx,Indo-European,Romance,es,AFRICA,Cameroon,723
5/1/07,mx,Indo-European,Romance,es,AFRICA,Republic of the Congo,493
5/1/07,mx,Indo-European,Romance,es,AFRICA,Eritrea,151
5/1/07,mx,Indo-European,Romance,es,AFRICA,Ethiopia,1230
5/1/07,mx,Indo-European,Romance,es,AFRICA,Gabon,96
5/1/07,mx,Indo-European,Romance,es,AFRICA,Ghana,1070
5/1/07,mx,Indo-European,Romance,es,AFRICA,Guinea,1250
5/1/07,mx,Indo-European,Romance,es,AFRICA,Gambia,207
5/1/07,mx,Indo-European,Romance,es,AFRICA,Guinea-Bissau,143
5/1/07,mx,Indo-European,Romance,es,AFRICA,Kenya,224
5/1/07,mx,Indo-European,Romance,es,AFRICA,Liberia,802
5/1/07,mx,Indo-European,Romance,es,AFRICA,Lesotho,62
5/1/07,mx,Indo-European,Romance,es,AFRICA,Madagascar,140
5/1/07,mx,Indo-European,Romance,es,AFRICA,Mali,697
5/1/07,mx,Indo-European,Romance,es,AFRICA,Mozambique,536
5/1/07,mx,Indo-European,Romance,es,AFRICA,Mauritania,1070
5/1/07,mx,Indo-European,Romance,es,AFRICA,Mauritius,14700
5/1/07,mx,Indo-European,Romance,es,AFRICA,Malawi,123
5/1/07,mx,Indo-European,Romance,es,AFRICA,Namibia,790
5/1/07,mx,Indo-European,Romance,es,AFRICA,Niger,241
5/1/07,mx,Indo-European,Romance,es,AFRICA,Nigeria,2660
5/1/07,mx,Indo-European,Romance,es,AFRICA,Rwanda,233
5/1/07,mx,Indo-European,Romance,es,AFRICA,Sudan,2270
5/1/07,mx,Indo-European,Romance,es,AFRICA,Senegal,1330
5/1/07,mx,Indo-European,Romance,es,AFRICA,Sierra Leone,560
5/1/07,mx,Indo-European,Romance,es,AFRICA,Somalia,1480
5/1/07,mx,Indo-European,Romance,es,AFRICA,Chad,1960
5/1/07,mx,Indo-European,Romance,es,AFRICA,Togo,136
5/1/07,mx,Indo-European,Romance,es,AFRICA,Tanzania,631
5/1/07,mx,Indo-European,Romance,es,AFRICA,Uganda,691
5/1/07,mx,Indo-European,Romance,es,AFRICA,South Africa,8550
5/1/07,mx,Indo-European,Romance,es,AFRICA,Democratic Republic of the Congo,512
5/1/07,mx,Indo-European,Romance,es,AFRICA,Zambia,501
5/1/07,mx,Indo-European,Romance,es,AFRICA,Zimbabwe,205
5/1/07,mx,Indo-European,Romance,es,ASIA,Afghanistan,10400
5/1/07,mx,Indo-European,Romance,es,ASIA,Bangladesh,1020
5/1/07,mx,Indo-European,Romance,es,ASIA,Bhutan,33
5/1/07,mx,Indo-European,Romance,es,ASIA,India,11200
5/1/07,mx,Indo-European,Romance,es,ASIA,Sri Lanka,752
5/1/07,mx,Indo-European,Romance,es,ASIA,Nepal,707
5/1/07,mx,Indo-European,Romance,es,ASIA,Pakistan,6110
5/1/07,mx,Indo-European,Romance,es,N_AMERICA,Canada,17600
5/1/07,mx,Indo-European,Romance,es,N_AMERICA,United States,47275
5/1/07,mx,Indo-European,Romance,es,ASIA,United Arab Emirates,1300
5/1/07,mx,Indo-European,Romance,es,AFRICA,Algeria,2700
5/1/07,mx,Indo-European,Romance,es,AFRICA,Egypt,4930
5/1/07,mx,Indo-European,Romance,es,ASIA,Iran,23100
5/1/07,mx,Indo-European,Romance,es,ASIA,Iraq,25100
5/1/07,mx,Indo-European,Romance,es,ASIA,Israel,16900
5/1/07,mx,Indo-European,Romance,es,ASIA,Jordan,2390
5/1/07,mx,Indo-European,Romance,es,ASIA,Kuwait,1110
5/1/07,mx,Indo-European,Romance,es,ASIA,Lebanon,4980
5/1/07,mx,Indo-European,Romance,es,AFRICA,Libya,1880
5/1/07,mx,Indo-European,Romance,es,AFRICA,Morocco,4900
5/1/07,mx,Indo-European,Romance,es,ASIA,Oman,208
5/1/07,mx,Indo-European,Romance,es,ASIA,Qatar,2180
5/1/07,mx,Indo-European,Romance,es,ASIA,Saudi Arabia,2210
5/1/07,mx,Indo-European,Romance,es,ASIA,Syria,4030
5/1/07,mx,Indo-European,Romance,es,AFRICA,Tunisia,1270
5/1/07,mx,Indo-European,Romance,es,ASIA,West Bank,3833
5/1/07,mx,Indo-European,Romance,es,ASIA,Yemen,731
5/1/07,mx,Indo-European,Romance,es,S_AMERICA,Argentina,90300
5/1/07,mx,Indo-European,Romance,es,S_AMERICA,Bolivia,31600
5/1/07,mx,Indo-European,Romance,es,S_AMERICA,Brazil,54900
5/1/07,mx,Indo-European,Romance,es,S_AMERICA,Chile,47400
5/1/07,mx,Indo-European,Romance,es,S_AMERICA,Colombia,46000
5/1/07,mx,Indo-European,Romance,es,N_AMERICA,Costa Rica,13200
5/1/07,mx,Indo-European,Romance,es,N_AMERICA,Cuba,24900
5/1/07,mx,Indo-European,Romance,es,N_AMERICA,Dominican Republic,14400
5/1/07,mx,Indo-European,Romance,es,S_AMERICA,Ecuador,40600
5/1/07,mx,Indo-European,Romance,es,N_AMERICA,Guatemala,13700
5/1/07,mx,Indo-European,Romance,es,N_AMERICA,Honduras,9450
5/1/07,mx,Indo-European,Romance,es,N_AMERICA,Haiti,4850
5/1/07,mx,Indo-European,Romance,es,N_AMERICA,Jamaica,2620
5/1/07,mx,Indo-European,Romance,es,N_AMERICA,Mexico,84600
5/1/07,mx,Indo-European,Romance,es,N_AMERICA,Nicaragua,15800
5/1/07,mx,Indo-European,Romance,es,N_AMERICA,Panama,31500
5/1/07,mx,Indo-European,Romance,es,S_AMERICA,Peru,36800
5/1/07,mx,Indo-European,Romance,es,N_AMERICA,Puerto Rico,7030
5/1/07,mx,Indo-European,Romance,es,S_AMERICA,Paraguay,17600
5/1/07,mx,Indo-European,Romance,es,N_AMERICA,El Salvador,27200
5/1/07,mx,Indo-European,Romance,es,S_AMERICA,Uruguay,42000
5/1/07,mx,Indo-European,Romance,es,S_AMERICA,Venezuela,56200
5/1/07,mx,Indo-European,Romance,es,EUROPE,Albania,571
5/1/07,mx,Indo-European,Romance,es,EUROPE,Armenia,946
5/1/07,mx,Indo-European,Romance,es,EUROPE,Austria,5740
5/1/07,mx,Indo-European,Romance,es,EUROPE,Azerbaijan,54
5/1/07,mx,Indo-European,Romance,es,EUROPE,Belgium,5810
5/1/07,mx,Indo-European,Romance,es,EUROPE,Bulgaria,2210
5/1/07,mx,Indo-European,Romance,es,EUROPE,Bosnia and Herzegovina,193
5/1/07,mx,Indo-European,Romance,es,EUROPE,Belarus,1130
5/1/07,mx,Indo-European,Romance,es,EUROPE,Switzerland,11400
5/1/07,mx,Indo-European,Romance,es,EUROPE,Czech Republic,4330
5/1/07,mx,Indo-European,Romance,es,EUROPE,Germany,30200
5/1/07,mx,Indo-European,Romance,es,EUROPE,Denmark,4290
5/1/07,mx,Indo-European,Romance,es,EUROPE,Spain,130000
5/1/07,mx,Indo-European,Romance,es,EUROPE,Estonia,1140
5/1/07,mx,Indo-European,Romance,es,EUROPE,Finland,3410
5/1/07,mx,Indo-European,Romance,es,EUROPE,France,42600
5/1/07,mx,Indo-European,Romance,es,EUROPE,United Kingdom,15500
5/1/07,mx,Indo-European,Romance,es,EUROPE,Georgia,2310
5/1/07,mx,Indo-European,Romance,es,EUROPE,Greece,5460
5/1/07,mx,Indo-European,Romance,es,N_AMERICA,Greenland,172
5/1/07,mx,Indo-European,Romance,es,EUROPE,Croatia,2430
5/1/07,mx,Indo-European,Romance,es,EUROPE,Hungary,2920
5/1/07,mx,Indo-European,Romance,es,EUROPE,Ireland,5590
5/1/07,mx,Indo-European,Romance,es,EUROPE,Italy,27400
5/1/07,mx,Indo-European,Romance,es,ASIA,Kazakhstan,178
5/1/07,mx,Indo-European,Romance,es,ASIA,Kyrgyzstan,71
5/1/07,mx,Indo-European,Romance,es,EUROPE,Lithuania,1360
5/1/07,mx,Indo-European,Romance,es,EUROPE,Macedonia,562
5/1/07,mx,Indo-European,Romance,es,EUROPE,Netherlands,3290
5/1/07,mx,Indo-European,Romance,es,EUROPE,Norway,4240
5/1/07,mx,Indo-European,Romance,es,EUROPE,Poland,6920
5/1/07,mx,Indo-European,Romance,es,EUROPE,Portugal,13200
5/1/07,mx,Indo-European,Romance,es,EUROPE,Romania,3350
5/1/07,mx,Indo-European,Romance,es,EUROPE,Russia,19100
5/1/07,mx,Indo-European,Romance,es,EUROPE,Serbia,4090
5/1/07,mx,Indo-European,Romance,es,EUROPE,Slovakia,1210
5/1/07,mx,Indo-European,Romance,es,EUROPE,Slovenia,1380
5/1/07,mx,Indo-European,Romance,es,EUROPE,Sweden,5790
5/1/07,mx,Indo-European,Romance,es,ASIA,Tajikistan,88
5/1/07,mx,Indo-European,Romance,es,ASIA,Turkmenistan,83
5/1/07,mx,Indo-European,Romance,es,ASIA,Turkey,7140
5/1/07,mx,Indo-European,Romance,es,EUROPE,Ukraine,2640
5/1/07,mx,Indo-European,Romance,es,ASIA,Uzbekistan,176
5/1/07,mx,Indo-European,Romance,es,OCEANIA,Australia,13400
5/1/07,mx,Indo-European,Romance,es,ASIA,China,34200
5/1/07,mx,Indo-European,Romance,es,ASIA,Hong Kong,3380
5/1/07,mx,Indo-European,Romance,es,ASIA,Indonesia,4240
5/1/07,mx,Indo-European,Romance,es,ASIA,Japan,22700
5/1/07,mx,Indo-European,Romance,es,ASIA,Cambodia,798
5/1/07,mx,Indo-European,Romance,es,ASIA,South Korea,6190
5/1/07,mx,Indo-European,Romance,es,ASIA,Laos,182
5/1/07,mx,Indo-European,Romance,es,ASIA,Macau,786
5/1/07,mx,Indo-European,Romance,es,ASIA,Myanmar,1250
5/1/07,mx,Indo-European,Romance,es,ASIA,Mongolia,168
5/1/07,mx,Indo-European,Romance,es,ASIA,Malaysia,2320
5/1/07,mx,Indo-European,Romance,es,OCEANIA,New Zealand,124
5/1/07,mx,Indo-European,Romance,es,ASIA,Philippines,2250
5/1/07,mx,Indo-European,Romance,es,OCEANIA,Papua New Guinea,112
5/1/07,mx,Indo-European,Romance,es,ASIA,North Korea,3820
5/1/07,mx,Indo-European,Romance,es,ASIA,Singapore,2600
5/1/07,mx,Indo-European,Romance,es,ASIA,Thailand,2480
5/1/07,mx,Indo-European,Romance,es,ASIA,Vietnam,3380
5/1/07,mx,Indo-European,Romance,es,ASIA,Taiwan,1070
5/1/07,mx,Indo-European,Romance,es,S_AMERICA,French Guiana,47
5/1/07,mx,Indo-European,Romance,es,AFRICA,South Sudan,210
6/1/07,mx,Indo-European,Romance,es,AFRICA,Angola,1030
6/1/07,mx,Indo-European,Romance,es,AFRICA,Burundi,135
6/1/07,mx,Indo-European,Romance,es,AFRICA,Benin,69
6/1/07,mx,Indo-European,Romance,es,AFRICA,Burkina Faso,143
6/1/07,mx,Indo-European,Romance,es,AFRICA,Botswana,68
6/1/07,mx,Indo-European,Romance,es,AFRICA,Central African Republic,116
6/1/07,mx,Indo-European,Romance,es,AFRICA,Cote d'Ivoire,707
6/1/07,mx,Indo-European,Romance,es,AFRICA,Cameroon,723
6/1/07,mx,Indo-European,Romance,es,AFRICA,Republic of the Congo,493
6/1/07,mx,Indo-European,Romance,es,AFRICA,Eritrea,151
6/1/07,mx,Indo-European,Romance,es,AFRICA,Ethiopia,1230
6/1/07,mx,Indo-European,Romance,es,AFRICA,Gabon,96
6/1/07,mx,Indo-European,Romance,es,AFRICA,Ghana,1070
