date_period,orig_country,orig_lang,dest_country,num_results
2010,mx,es,Belgium,25600
2010,mx,es,Bulgaria,7290
2010,mx,es,Bosnia and Herzegovina,1560
2010,mx,es,Belarus,4680
2010,mx,es,Switzerland,44100
2010,mx,es,Czech Republic,10600
2010,mx,es,Germany,164000
2010,mx,es,Denmark,17000
2010,mx,es,Spain,965000
2010,mx,es,Estonia,3830
2010,mx,es,Finland,9850
2010,mx,es,France,183000
2010,mx,es,United Kingdom,64400
2010,mx,es,Georgia,6050
2010,mx,es,Greece,56800
2010,mx,es,Greenland,751
2010,mx,es,Croatia,6880
2010,mx,es,Hungary,12200
2010,mx,es,Ireland,35500
2010,mx,es,Italy,121000
2010,mx,es,Kazakhstan,1070
2010,mx,es,Kyrgyzstan,1580
2010,mx,es,Lithuania,6190
2010,mx,es,Macedonia,1310
2010,mx,es,Netherlands,13100
2010,mx,es,Norway,14400
2010,mx,es,Poland,21000
2010,mx,es,Portugal,90100
2010,mx,es,Romania,11500
2010,mx,es,Russia,68400
2010,mx,es,Serbia,16000
2010,mx,es,Slovakia,8830
2010,mx,es,Slovenia,7790
2010,mx,es,Sweden,24300
2010,mx,es,Tajikistan,664
2010,mx,es,Turkmenistan,211
2010,mx,es,Turkey,30100
2010,mx,es,Ukraine,10800
2010,mx,es,Uzbekistan,1830
2010,mx,es,Australia,40900
2010,mx,es,China,123000
2010,mx,es,Hong Kong,9390
2010,mx,es,Indonesia,10100
2010,mx,es,Japan,74800
2010,mx,es,Cambodia,1860
2010,mx,es,South Korea,32600
2010,mx,es,Laos,1130
2010,mx,es,Macau,691
2010,mx,es,Myanmar,1450
2010,mx,es,Mongolia,1200
2010,mx,es,Malaysia,7210
2010,mx,es,New Zealand,501
2010,mx,es,Philippines,7080
2010,mx,es,Papua New Guinea,979
